lat,lng,name,vicinity,Type1,Type2,Type3,Type4,Type5,Type6,rating,user_ratings_total,price_level
41.7541227,-72.6791793,Hartford Hospital Vascular Lab,"80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,5,1,0
41.7544695,-72.6816584,Greater Hartford Womens Health,"100 Retreat Avenue Suite 305, Hartford",doctor,point_of_interest,health,establishment,NA,NA,1,1,0
41.7541227,-72.6791793,Hartford Hospital: Greene John MD,"80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,4,2,0
41.7545043,-72.6812431,"Dr. Anal C. Patel, MD","85 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Hartford Anesthesiology Assocs,"80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,5,1,0
41.7477163,-72.6905038,Trinity College,"300 Summit Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,4.1,172,0
41.7545043,-72.6812432,Retina Consultants PC,"85 Seymour Street suite 822, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Vernon Y. Kwok, DMD","80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,1,1,0
41.7541227,-72.6791793,Ross Jack W MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,5,1,0
41.7545043,-72.6812432,Stein Barry MD,"85 Seymour Street STE 200, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545529,-72.6820822,Castiglione Charles L Dr,"85 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,5,1,0
41.7541227,-72.6791793,"Dr. Stanley E. Chartoff, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7620842,-72.7420151,West Hartford,West Hartford,doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545043,-72.6812432,Hartford Neurology LLC,"85 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,2.8,19,0
41.7545043,-72.6812432,"Dr. Ralph P. Stocker, MD","85 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,3.5,4,0
41.7541227,-72.6791793,"Dr. L E. Seyler, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7523969,-72.6813375,"Dr. Pietro A. Memmo, MD","31 Seymour Street # 100, Hartford",doctor,health,point_of_interest,establishment,NA,NA,3.3,16,0
41.7541227,-72.6791793,"Dr. Gary V. Heller, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Sara G. Knuth, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545043,-72.6812432,"Consulting Cardiologists, PC","85 Seymour Street #719, Hartford",doctor,health,point_of_interest,establishment,NA,NA,4.9,746,0
41.7541227,-72.6791793,"Dr. Thomas A. Nowicki, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7542749,-72.6790075,"Dr. Peter Franklin Pasciucco, DDS","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,5,1,0
41.7541227,-72.6791793,Hartford Hospital: Dufel Susan MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,5,1,0
41.7541227,-72.6791793,"Dr. Stephen M. Upham, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Hartford Pathology Associates PC,"80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,2.5,2,0
41.7524276,-72.6815433,"Mark Shekhman, MD, FRCSC","31 Seymour Street Suite 100, Hartford",doctor,health,point_of_interest,establishment,NA,NA,4.6,9,0
41.7545616,-72.6792339,"Dr. Joseph J. Klimek, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545043,-72.6812432,Cappelluti Erika MD,"85 Seymour Street #923, Hartford",doctor,health,point_of_interest,establishment,NA,NA,4,2,0
41.7541227,-72.6791793,"Dr. Mark W. Sebastian, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Sung-Chil C. Hong, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Smally Alan J MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Orlando C. Kirton, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545616,-72.6792339,"David Silverman, MD","80 Seymour Street #502, Hartford",doctor,health,point_of_interest,establishment,NA,NA,5,1,0
41.7541227,-72.6791793,"Dr. Jacqueline M. Lyon, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Mirza Tahira F MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Michael J. Drescher, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Ingardia Charles J MD,"80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. William R. Crombleholme, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Neil S. Yeston, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,Abbott Lincoln F MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Michael C. Lindberg, MD","80 Seymour Street # 1105, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Karyn L. Butler, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Sharon A. Diamen, MD","80 Seymour Street # 1105, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Sarah A. Collins, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7545616,-72.6792339,Keating Kevin MD,"80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Stephanie A. Wright, MD","80 Seymour Street # 5037, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Srinivas R. Mandavilli, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Richard C. Muller, MD","80 Seymour Street, Hartford",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. David Y. Chung, MD","80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.7541228,-72.6791792,"Cynthia Laverne Price, MD","80 Seymour Street, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Judith L. Pepe, MD","80 Seymour Street # 5037, Hartford",doctor,point_of_interest,health,establishment,NA,NA,5,1,0
41.7541227,-72.6791793,"Dr. John W. Mah, MD","80 Seymour Street # 501C, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.7541227,-72.6791793,"Dr. Lenworth M. Jacobs, MD","80 Seymour Street # 5037, Hartford",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1792258,-73.1894384,Bridgeport,Bridgeport,doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1750046,-73.1856273,The Bridgeport & Port Jefferson Steamboat Company,"1 Ferry Access Road, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,4.4,1379,0
41.1648051,-73.1906535,University of Bridgeport,"126 Park Avenue, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,4.4,106,0
41.1732434,-73.1870019,Total Mortgage Arena,"600 Main Street, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,4.4,1486,0
41.1750193,-73.1856191,Bridgeport Port Authority,"330 Water Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.6,5,0
41.1778742,-73.1871267,Bridgeport,"525 Water Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4,167,0
41.1753853,-73.1913907,Housatonic Community College,"900 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.1,84,0
41.1786255,-73.193584,Bridgeport American Job Center (Full Service),"2 Lafayette Square, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.2,28,0
41.1784668,-73.1937404,Human Rights Commission,"350 Fairfield Avenue # 605, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1758785,-73.1923241,TD Bank,"1000 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.4,26,0
41.1756672,-73.1886161,Ralph n Richs,"815 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.6,1071,2
41.1774102,-73.1891489,Citi,"939 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.4,45,0
41.1784864,-73.1937546,"Koskoff Koskoff & Bieder, PC","350 Fairfield Avenue Suite 501, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,2.7,10,0
41.1763128,-73.1878775,M&T Bank,"850 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.1,41,0
41.1788467,-73.1898474,Superior Court of Bridgeport,"1061 Main Street, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,1.9,31,0
41.1784668,-73.1937404,Soldiers Sailors & Marines,"350 Fairfield Avenue # 102, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1784668,-73.1937405,Star Program,"350 Fairfield Avenue, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1744542,-73.1912881,Housatonic Museum of Art,"900 Lafayette Boulevard, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,4.2,17,0
41.1784705,-73.1937677,Workers Compensation District Office,"350 Fairfield Avenue # 200, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1845415,-73.1331651,Stratford,Stratford,doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.1748097,-73.1916143,LAZ Parking,"870 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3,2,0
41.1615971,-73.1881069,Seaside Park,"1 Barnum Dyke, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.5,4330,0
41.1744542,-73.1912881,College Place-Ct,"900 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1772136,-73.1884192,Subway,"930 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.7,65,1
41.1784087,-73.1920222,The Bijou Theatre,"275 Fairfield Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.8,219,0
41.1755952,-73.1887718,Silverstone Electric Co Inc,"815 Main Street #4, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1763012,-73.1923942,"Career Resources, Inc","1000 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.4,5,0
41.1779542,-73.1935483,Lafayette Square Public Parking,"350 Fairfield Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1726952,-73.1916734,Connecticut State Police Troop G Bridgeport,"149 Prospect Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,2.9,32,0
41.1736689,-73.1962587,Liberation Programs Inc,"339 West Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,2,4,0
41.171359,-73.1974178,"Dr. Karin Michels-Ashwood, MD","64 Black Rock Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1805114,-73.1928634,Bridgeport City Hall,"45 Lyon Terrace, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4,59,0
41.175643,-73.1885472,Sabel & Associates Inc,"815 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1761448,-73.1902847,Burroughs Saden Building,"925 Broad Street Ste 12, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1738827,-73.192623,Bob’s Discount Furniture and Mattress Store,"815 Lafayette Boulevard, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.6,1435,0
41.1746589,-73.2020434,The Klein Memorial Auditorium,"910 Fairfield Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.5,413,0
41.17133,-73.1974232,Oray-Schrom Pinar MD,"64 Black Rock Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1801209,-73.1874015,Greater Bridgeport Transit,"710 Water Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.8,258,0
41.1763128,-73.1878775,Adam J. Cohen,"850 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1767583,-73.1975333,Champions,"126 Washington Avenue #2, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1713299,-73.1974232,"Dr. Shireen D. Donaldson-Ramos, MD","64 Black Rock Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.7,9,0
41.179369,-73.1923152,Kuchma Corporation,"166 Elm Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,2.3,3,0
41.176206,-73.192334,Advanced Decisions,"1000 Lafayette Boulevard Suite 1100, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1816184,-73.1925486,Bridgeport Police Department,"300 Congress Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,1.6,113,0
41.17133,-73.1974232,Ozturk Ceyhun MD,"64 Black Rock Avenue, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,0,0,0
41.1804241,-73.1929879,Bridgeport City Treasurer,"45 Lyon Terrace, Bridgeport",doctor,point_of_interest,health,establishment,NA,NA,0,0,0
41.166311,-73.2025639,Santa Energy,"154 Admiral Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,4.6,173,0
41.1761241,-73.1886918,Bridgeport Center,"850 Main Street, Bridgeport",doctor,health,point_of_interest,establishment,NA,NA,3.5,2,0
41.1780138,-73.1935884,Josephs Steakhouse,"360 Fairfield Avenue # 2, Bridgeport",drugstore,convenience_store,store,health,point_of_interest,food,4.5,420,3
41.1714734,-73.2030585,M K Auto Body,"332 Hanover Street, Bridgeport",drugstore,convenience_store,clothing_store,health,point_of_interest,food,4.9,84,0
41.1746501,-73.1975906,Northeast Generator,"625 John Street, Bridgeport",drugstore,clothing_store,convenience_store,health,store,food,4.6,112,0
41.1778635,-73.1872434,ATM,"525 Water Street, Bridgeport",drugstore,convenience_store,health,point_of_interest,food,clothing_store,0,0,0
41.1763128,-73.1878775,Goldman Irve J,"850 Main Street, Bridgeport",drugstore,convenience_store,health,point_of_interest,food,clothing_store,0,0,0
41.1762369,-73.1923878,TD Bank ATM,"1000 Lafayette Boulevard #101, Bridgeport",drugstore,convenience_store,clothing_store,health,store,food,5,2,0
41.17954,-73.192121,Bridgeport Aging Department,"263 Golden Hill Street, Bridgeport",drugstore,convenience_store,clothing_store,health,store,food,5,2,0
41.1756635,-73.1881552,The Barnum Museum,"820 Main Street, Bridgeport",drugstore,convenience_store,health,clothing_store,store,food,4.4,120,0
41.1783136,-73.1913984,Bernhard G Kenneth,"1115 Broad Street, Bridgeport",drugstore,convenience_store,clothing_store,health,point_of_interest,food,0,0,0
41.1654608,-73.2091656,West End Moving & Storage,"241 Pine Street, Bridgeport",drugstore,convenience_store,clothing_store,point_of_interest,health,store,0,0,0
41.168569,-73.1883414,Cathedral of Praise,"45 Gregory Street, Bridgeport",drugstore,clothing_store,convenience_store,health,store,food,5,26,0
41.171748,-73.1966156,Bridgeport Rescue Mission Inc,"725 Park Avenue, Bridgeport",drugstore,convenience_store,health,clothing_store,store,food,4.1,15,0
41.7658043,-72.6733723,Hartford,Hartford,drugstore,convenience_store,clothing_store,health,point_of_interest,food,0,0,0
41.7692847,-72.6762242,Hilton Hartford,"315 Trumbull Street, Hartford",electrician,point_of_interest,establishment,NA,NA,NA,4,1572,0
41.7984942,-72.7138039,University of Hartford,"200 Bloomfield Avenue, West Hartford",electronics_store,home_goods_store,store,point_of_interest,establishment,NA,3.9,202,0
41.7851026,-72.6612333,Super 8 by Wyndham Hartford,"57 West Service Road, Hartford",electronics_store,store,point_of_interest,establishment,NA,NA,2.8,646,0
41.763619,-72.73739,West Hartford Inn,"900 Farmington Avenue, West Hartford",electronics_store,store,point_of_interest,establishment,NA,NA,3.1,187,0
41.7748755,-72.697782,St Francis Hospital Heliport,"114 Woodland Street, Hartford",electronics_store,point_of_interest,store,establishment,NA,NA,4.5,94,0
41.7827645,-72.6762778,Metropolitan African Methodist Episcopal Zion Church,"2051 Main Street, Hartford",electronics_store,point_of_interest,store,establishment,NA,NA,4.6,16,0
41.79556,-72.718077,UHartAdmission,"200 Bloomfield Avenue, West Hartford",electronics_store,store,point_of_interest,establishment,NA,NA,4.5,10,0
41.7984893,-72.7152365,Mildred P Allen Memorial Library,"200 Bloomfield Avenue, West Hartford",electronics_store,store,point_of_interest,establishment,NA,NA,0,0,0
41.809184,-72.710689,Thomas Hooker Brewery,"16 Tobey Road, Bloomfield",electronics_store,home_goods_store,point_of_interest,store,establishment,NA,4.7,245,0
41.7983217,-72.7156803,Bookstore,"Harry Jack Gray Center, 200 Bloomfield Avenue, West Hartford",electronics_store,point_of_interest,store,establishment,NA,NA,4,75,0
41.7670235,-72.7014493,The Mark Twain House & Museum,"351 Farmington Avenue, Hartford",electronics_store,store,point_of_interest,establishment,NA,NA,4.6,2542,2
41.807201,-72.7333618,Archdiocesan Center at St. Thomas Seminary,"467 Bloomfield Avenue, Bloomfield",electronics_store,point_of_interest,store,establishment,NA,NA,0,0,0
